municipality_code,municipality_name,harvest_year,latitude,longitude,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm,yield_kg_ha
4321402,Tenente Portela,2009,-27.348807142857144,-53.74567857142858,200.60679961179605,5.0,0.0,826.5099999999999,1550.0
4321402,Tenente Portela,2010,-27.348807142857144,-53.74567857142858,0.0,10.0,0.0,1254.4399999999998,2400.0
4321402,Tenente Portela,2011,-27.348807142857144,-53.74567857142858,23.8982607393422,4.0,0.0,1039.1100000000004,3000.0
4321402,Tenente Portela,2012,-27.348807142857144,-53.74567857142858,278.84839776947496,12.0,16.0,579.1499999999999,1200.0
4321402,Tenente Portela,2013,-27.348807142857144,-53.74567857142858,203.84894484432058,8.0,7.0,1015.6200000000002,2700.0
4321402,Tenente Portela,2014,-27.348807142857144,-53.74567857142858,163.00043435554636,8.0,15.0,894.4599999999998,2700.0
4321402,Tenente Portela,2015,-27.348807142857144,-53.74567857142858,0.0,4.0,0.0,800.3499999999998,3000.0
4321402,Tenente Portela,2016,-27.348807142857144,-53.74567857142858,0.0,15.0,0.0,1286.8799999999999,2800.0
4321402,Tenente Portela,2017,-27.348807142857144,-53.74567857142858,1.164880121952427,5.0,0.0,1043.18,3300.0
4321402,Tenente Portela,2018,-27.348807142857144,-53.74567857142858,0.0,11.0,0.0,1166.6399999999999,3000.0
4321402,Tenente Portela,2019,-27.348807142857144,-53.74567857142858,148.09013700263705,8.0,5.0,838.47,3200.0
4321402,Tenente Portela,2020,-27.348807142857144,-53.74567857142858,260.2236966259177,8.0,16.0,630.9599999999995,3000.0
4321402,Tenente Portela,2021,-27.348807142857144,-53.74567857142858,211.49466584396896,6.0,4.0,574.5,3000.0
4321402,Tenente Portela,2022,-27.348807142857144,-53.74567857142858,351.0615258535443,8.0,39.0,772.0299999999999,840.0
4321402,Tenente Portela,2023,-27.348807142857144,-53.74567857142858,311.2568288213422,5.0,14.0,626.7899999999995,2820.0
4321402,Tenente Portela,2024,-27.348807142857144,-53.74567857142858,112.57236572061502,12.0,0.0,1490.3999999999987,3180.0
4321477,Tiradentes do Sul,1993,-27.37614166666667,-54.113241666666674,51.1175766687217,8.0,0.0,1138.7100000000005,1560.0
4321477,Tiradentes do Sul,1994,-27.37614166666667,-54.113241666666674,0.0,12.0,0.0,1339.3699999999992,1100.0
4321477,Tiradentes do Sul,1995,-27.37614166666667,-54.113241666666674,0.0,7.0,0.0,1147.8199999999997,1337.0
4321477,Tiradentes do Sul,1996,-27.37614166666667,-54.113241666666674,0.0,5.0,13.0,995.68,1170.0
4321477,Tiradentes do Sul,1997,-27.37614166666667,-54.113241666666674,0.0,6.0,1.0,1067.9299999999994,1020.0
4321477,Tiradentes do Sul,1998,-27.37614166666667,-54.113241666666674,0.0,6.0,0.0,1964.4600000000003,1100.0
4321477,Tiradentes do Sul,1999,-27.37614166666667,-54.113241666666674,237.06407592015182,6.0,4.0,759.5799999999999,896.0
4321477,Tiradentes do Sul,2000,-27.37614166666667,-54.113241666666674,242.4707074230432,6.0,24.0,912.2399999999996,1294.0
4321477,Tiradentes do Sul,2001,-27.37614166666667,-54.113241666666674,0.0,5.0,0.0,1184.68,1425.0
4321477,Tiradentes do Sul,2002,-27.37614166666667,-54.113241666666674,232.65050939177465,9.0,13.0,828.6199999999999,1170.0
4321477,Tiradentes do Sul,2003,-27.37614166666667,-54.113241666666674,0.0,8.0,0.0,1418.56,2100.0
4321477,Tiradentes do Sul,2004,-27.37614166666667,-54.113241666666674,217.11023142482114,11.0,2.0,992.6499999999996,915.0
4321477,Tiradentes do Sul,2005,-27.37614166666667,-54.113241666666674,454.19301101277455,22.0,38.0,586.1699999999994,210.0
4321477,Tiradentes do Sul,2006,-27.37614166666667,-54.113241666666674,288.4774948272408,7.0,21.0,742.3999999999994,720.0
4321477,Tiradentes do Sul,2007,-27.37614166666667,-54.113241666666674,31.263751753086776,7.0,4.0,1088.1699999999998,2160.0
4321477,Tiradentes do Sul,2008,-27.37614166666667,-54.113241666666674,231.40433719952568,10.0,10.0,804.4299999999995,900.0
4321477,Tiradentes do Sul,2009,-27.37614166666667,-54.113241666666674,220.50313047129922,5.0,14.0,820.4399999999996,1440.0
4321477,Tiradentes do Sul,2010,-27.37614166666667,-54.113241666666674,0.0,7.0,0.0,1262.04,2200.0
4321477,Tiradentes do Sul,2011,-27.37614166666667,-54.113241666666674,88.29729847507689,4.0,0.0,907.1499999999999,2700.0
4321477,Tiradentes do Sul,2012,-27.37614166666667,-54.113241666666674,345.8584949842202,9.0,36.0,551.69,1200.0
4321477,Tiradentes do Sul,2013,-27.37614166666667,-54.113241666666674,292.8241442414975,8.0,11.0,902.4599999999999,2200.0
4321477,Tiradentes do Sul,2014,-27.37614166666667,-54.113241666666674,265.29388399289155,8.0,36.0,788.9,2100.0
4321477,Tiradentes do Sul,2015,-27.37614166666667,-54.113241666666674,0.0,4.0,0.0,912.2099999999997,2700.0
4321477,Tiradentes do Sul,2016,-27.37614166666667,-54.113241666666674,0.0,15.0,0.0,1366.5900000000001,2700.0
4321477,Tiradentes do Sul,2017,-27.37614166666667,-54.113241666666674,0.0,4.0,0.0,1172.5499999999995,2700.0
4321477,Tiradentes do Sul,2018,-27.37614166666667,-54.113241666666674,35.1416594676056,11.0,0.0,1156.9799999999998,2700.0
4321477,Tiradentes do Sul,2019,-27.37614166666667,-54.113241666666674,241.9030530703745,8.0,22.0,782.2599999999999,3000.0
4321477,Tiradentes do Sul,2020,-27.37614166666667,-54.113241666666674,239.79087516156974,8.0,25.0,636.8099999999995,1485.0
4321477,Tiradentes do Sul,2021,-27.37614166666667,-54.113241666666674,252.52461622999598,6.0,23.0,623.56,3300.0
4321477,Tiradentes do Sul,2022,-27.37614166666667,-54.113241666666674,350.49916945717416,9.0,48.0,872.0299999999999,720.0
4321477,Tiradentes do Sul,2023,-27.37614166666667,-54.113241666666674,403.7632772366296,7.0,35.0,591.4699999999997,1500.0
4321477,Tiradentes do Sul,2024,-27.37614166666667,-54.113241666666674,99.71734527373357,11.0,0.0,1562.819999999999,3000.0
4321907,Três Passos,1980,-27.4402,-53.933066666666676,0.0,0.0,0.0,0.0,1800.0
4321907,Três Passos,1981,-27.4402,-53.933066666666676,0.0,2.0,0.0,425.9599999999999,1360.0
4321907,Três Passos,1982,-27.4402,-53.933066666666676,150.16805292747034,18.0,2.0,755.7699999999998,1200.0
4321907,Três Passos,1983,-27.4402,-53.933066666666676,0.0,5.0,0.0,1389.4100000000003,1166.0
4321907,Três Passos,1984,-27.4402,-53.933066666666676,33.441660041534575,6.0,0.0,877.6399999999993,1700.0
4321907,Três Passos,1985,-27.4402,-53.933066666666676,78.7403188209603,5.0,3.0,1059.0699999999997,1250.0
4321907,Três Passos,1986,-27.4402,-53.933066666666676,204.18069690724082,4.0,11.0,661.0599999999998,1200.0
4321907,Três Passos,1987,-27.4402,-53.933066666666676,58.16129858297706,10.0,1.0,892.5700000000003,1440.0
4321907,Três Passos,1988,-27.4402,-53.933066666666676,126.59636537209927,5.0,1.0,768.7499999999998,1080.0
4321907,Três Passos,1989,-27.4402,-53.933066666666676,0.0,9.0,0.0,902.9099999999999,1800.0
4321907,Três Passos,1990,-27.4402,-53.933066666666676,0.0,5.0,0.0,930.2500000000005,1260.0
4321907,Três Passos,1991,-27.4402,-53.933066666666676,285.5146694442216,12.0,3.0,818.84,630.0
4321907,Três Passos,1992,-27.4402,-53.933066666666676,0.0,11.0,3.0,1073.7799999999997,1800.0
4321907,Três Passos,1993,-27.4402,-53.933066666666676,22.6109580547311,6.0,0.0,1069.8699999999997,1589.0
4321907,Três Passos,1994,-27.4402,-53.933066666666676,0.0,5.0,0.0,1204.4099999999999,1465.0
4321907,Três Passos,1995,-27.4402,-53.933066666666676,0.0,5.0,0.0,1202.7900000000002,1800.0
4321907,Três Passos,1996,-27.4402,-53.933066666666676,0.0,3.0,4.0,1067.2799999999997,1540.0
4321907,Três Passos,1997,-27.4402,-53.933066666666676,0.0,4.0,0.0,1079.5400000000002,1260.0
4321907,Três Passos,1998,-27.4402,-53.933066666666676,0.0,6.0,0.0,2056.72,1500.0
4321907,Três Passos,1999,-27.4402,-53.933066666666676,171.0335646077442,5.0,0.0,745.1199999999999,1800.0
4321907,Três Passos,2000,-27.4402,-53.933066666666676,154.38380563069114,5.0,0.0,954.5500000000002,1800.0
4321907,Três Passos,2001,-27.4402,-53.933066666666676,0.0,4.0,0.0,1181.7099999999994,2300.0
4321907,Três Passos,2002,-27.4402,-53.933066666666676,215.55601982702777,9.0,1.0,778.7199999999997,1300.0
4321907,Três Passos,2003,-27.4402,-53.933066666666676,0.0,8.0,0.0,1416.5500000000004,2100.0
4321907,Três Passos,2004,-27.4402,-53.933066666666676,144.79253604727967,11.0,0.0,1013.9499999999997,1040.0
4321907,Três Passos,2005,-27.4402,-53.933066666666676,346.62112223338744,20.0,13.0,643.0899999999997,300.0
4321907,Três Passos,2006,-27.4402,-53.933066666666676,199.97629844866188,8.0,2.0,813.6299999999994,1100.0
4321907,Três Passos,2007,-27.4402,-53.933066666666676,0.0,6.0,1.0,1010.9499999999995,2520.0
4321907,Três Passos,2008,-27.4402,-53.933066666666676,200.753338254283,10.0,0.0,825.56,1260.0
4321907,Três Passos,2009,-27.4402,-53.933066666666676,200.64472269263047,5.0,0.0,826.5099999999999,1920.0
4321907,Três Passos,2010,-27.4402,-53.933066666666676,0.0,10.0,0.0,1254.4399999999998,2520.0
4321907,Três Passos,2011,-27.4402,-53.933066666666676,23.935493811562512,4.0,0.0,1039.1100000000004,2900.0
4321907,Três Passos,2012,-27.4402,-53.933066666666676,278.8900331997112,12.0,16.0,579.1499999999999,1300.0
4321907,Três Passos,2013,-27.4402,-53.933066666666676,203.88453189914375,8.0,7.0,1015.6200000000002,2700.0
4321907,Três Passos,2014,-27.4402,-53.933066666666676,163.03747750795057,8.0,15.0,894.4599999999998,3000.0
4321907,Três Passos,2015,-27.4402,-53.933066666666676,0.0,4.0,0.0,800.3499999999998,3000.0
4321907,Três Passos,2016,-27.4402,-53.933066666666676,0.0,15.0,0.0,1286.8799999999999,2700.0
4321907,Três Passos,2017,-27.4402,-53.933066666666676,1.1970948601001137,5.0,0.0,1043.18,2880.0
4321907,Três Passos,2018,-27.4402,-53.933066666666676,0.0,11.0,0.0,1166.6399999999999,3360.0
4321907,Três Passos,2019,-27.4402,-53.933066666666676,148.12524367116657,8.0,5.0,838.47,3120.0
4321907,Três Passos,2020,-27.4402,-53.933066666666676,260.26952481180496,8.0,16.0,630.9599999999995,3200.0
4321907,Três Passos,2021,-27.4402,-53.933066666666676,211.53202926234658,6.0,4.0,574.5,3300.0
4321907,Três Passos,2022,-27.4402,-53.933066666666676,351.1094904401541,8.0,39.0,772.0299999999999,720.0
4321907,Três Passos,2023,-27.4402,-53.933066666666676,311.2985606497701,5.0,14.0,626.7899999999995,2400.0
4321907,Três Passos,2024,-27.4402,-53.933066666666676,112.60707189534813,12.0,0.0,1490.3999999999987,2900.0
4323705,Vista Gaúcha,1989,-27.260787499999996,-53.71457500000001,0.0,4.0,0.0,897.9000000000001,1800.0
4323705,Vista Gaúcha,1990,-27.260787499999996,-53.71457500000001,0.0,5.0,0.0,1016.4000000000004,1800.0
4323705,Vista Gaúcha,1991,-27.260787499999996,-53.71457500000001,271.74991280097544,12.0,1.0,742.5000000000001,630.0
4323705,Vista Gaúcha,1992,-27.260787499999996,-53.71457500000001,0.0,8.0,0.0,1107.3999999999999,2100.0
4323705,Vista Gaúcha,1993,-27.260787499999996,-53.71457500000001,120.53697586836593,7.0,0.0,810.0,2000.0
4323705,Vista Gaúcha,1994,-27.260787499999996,-53.71457500000001,0.0,6.0,0.0,1134.1,2040.0
4323705,Vista Gaúcha,1995,-27.260787499999996,-53.71457500000001,0.0,7.0,0.0,1303.5999999999992,2040.0
4323705,Vista Gaúcha,1996,-27.260787499999996,-53.71457500000001,0.0,7.0,0.0,1099.7,1770.0
4323705,Vista Gaúcha,1997,-27.260787499999996,-53.71457500000001,0.0,5.0,0.0,1250.4999999999995,1575.0
4323705,Vista Gaúcha,1998,-27.260787499999996,-53.71457500000001,0.0,6.0,0.0,1986.1000000000008,2040.0
4323705,Vista Gaúcha,1999,-27.260787499999996,-53.71457500000001,41.38418986945053,6.0,0.0,934.6999999999999,1560.0
4323705,Vista Gaúcha,2000,-27.260787499999996,-53.71457500000001,62.373195987603225,8.0,0.0,902.5000000000003,1500.0
4323705,Vista Gaúcha,2001,-27.260787499999996,-53.71457500000001,0.0,6.0,0.0,1445.3,2520.0
4323705,Vista Gaúcha,2002,-27.260787499999996,-53.71457500000001,120.23929987208516,8.0,0.0,862.0999999999997,1307.0
4323705,Vista Gaúcha,2003,-27.260787499999996,-53.71457500000001,0.0,5.0,0.0,1236.9999999999998,2700.0
4323705,Vista Gaúcha,2004,-27.260787499999996,-53.71457500000001,120.43343238606407,7.0,0.0,947.3000000000004,1440.0
4323705,Vista Gaúcha,2005,-27.260787499999996,-53.71457500000001,261.1164714368861,18.0,2.0,687.9000000000004,600.0
4323705,Vista Gaúcha,2006,-27.260787499999996,-53.71457500000001,177.95381811232158,7.0,2.0,977.0,1080.0
4323705,Vista Gaúcha,2007,-27.260787499999996,-53.71457500000001,0.0,6.0,0.0,1065.0,2520.0
4323705,Vista Gaúcha,2008,-27.260787499999996,-53.71457500000001,119.46860402090559,10.0,0.0,906.1000000000005,1800.0
4323705,Vista Gaúcha,2009,-27.260787499999996,-53.71457500000001,124.8069358730894,7.0,0.0,859.0000000000001,1800.0
4323705,Vista Gaúcha,2010,-27.260787499999996,-53.71457500000001,0.0,9.0,0.0,1127.5000000000005,2400.0
4323705,Vista Gaúcha,2011,-27.260787499999996,-53.71457500000001,0.0,4.0,0.0,1234.5999999999997,3000.0
4323705,Vista Gaúcha,2012,-27.260787499999996,-53.71457500000001,226.4938389279902,10.0,6.0,582.7,1320.0
4323705,Vista Gaúcha,2013,-27.260787499999996,-53.71457500000001,0.0,7.0,0.0,998.8000000000002,2400.0
4323705,Vista Gaúcha,2014,-27.260787499999996,-53.71457500000001,117.39676203631942,8.0,7.0,808.4000000000001,2700.0
4323705,Vista Gaúcha,2015,-27.260787499999996,-53.71457500000001,0.0,4.0,0.0,1013.1000000000003,2700.0
4323705,Vista Gaúcha,2016,-27.260787499999996,-53.71457500000001,0.0,15.0,0.0,1559.299999999999,3000.0
4323705,Vista Gaúcha,2017,-27.260787499999996,-53.71457500000001,0.0,4.0,0.0,1111.2999999999997,2400.0
4323705,Vista Gaúcha,2018,-27.260787499999996,-53.71457500000001,0.0,9.0,0.0,1124.8,2700.0
4323705,Vista Gaúcha,2019,-27.260787499999996,-53.71457500000001,0.0,7.0,0.0,1124.2000000000003,2800.0
4323705,Vista Gaúcha,2020,-27.260787499999996,-53.71457500000001,57.399127339874155,9.0,1.0,861.1999999999998,2600.0
4323705,Vista Gaúcha,2021,-27.260787499999996,-53.71457500000001,0.0,7.0,0.0,777.5000000000003,2700.0
4323705,Vista Gaúcha,2022,-27.260787499999996,-53.71457500000001,248.10381614269218,9.0,11.0,871.0999999999999,1080.0
4323705,Vista Gaúcha,2023,-27.260787499999996,-53.71457500000001,158.1266374962848,6.0,0.0,683.0,2450.0
4323705,Vista Gaúcha,2024,-27.260787499999996,-53.71457500000001,40.221869736546644,10.0,0.0,1769.1999999999996,2880.0
