municipality_code,municipality_name,harvest_year,planting_mmdd,r1_offset_days,r6_offset_days,water_deficit_reproductive_mm,dry_spell_longest_reproductive_days,hot_days_reproductive,precip_total_season_mm
4313011,Nova Candelária,1982,10-01,66,122,117.68733782343298,8.0,0.0,654.5999999999999
4313011,Nova Candelária,1982,10-06,65,120,126.66795455309848,8.0,0.0,649.3000000000001
4313011,Nova Candelária,1982,10-11,63,117,109.02454572076361,8.0,0.0,645.4
4313011,Nova Candelária,1982,10-16,60,115,106.83650119751626,8.0,0.0,651.3000000000001
4313011,Nova Candelária,1982,10-21,58,112,89.40482060741196,8.0,0.0,639.8000000000001
4313011,Nova Candelária,1982,10-26,56,110,118.81899142169685,8.0,0.0,639.8000000000001
4313011,Nova Candelária,1982,10-31,56,110,104.1720875119704,8.0,0.0,623.4000000000002
4313011,Nova Candelária,1982,11-05,57,110,94.64910471204418,8.0,0.0,607.6000000000003
4313011,Nova Candelária,1982,11-10,57,110,83.42714732084333,8.0,0.0,627.0000000000001
4313011,Nova Candelária,1982,11-15,57,110,84.13766531511384,7.0,0.0,637.9000000000001
4313011,Nova Candelária,1982,11-20,56,109,77.41725254954821,8.0,0.0,638.1
4313011,Nova Candelária,1982,11-25,55,107,66.06659782030445,10.0,0.0,634.3
4313011,Nova Candelária,1982,11-30,55,107,33.569473741256175,10.0,0.0,599.2999999999998
4313011,Nova Candelária,1982,12-05,53,107,0.0,10.0,0.0,546.8999999999999
4313011,Nova Candelária,1982,12-10,51,106,0.0,10.0,0.0,514.3000000000002
4313011,Nova Candelária,1982,12-15,50,108,0.0,10.0,0.0,523.5000000000001
4313011,Nova Candelária,1982,12-20,50,108,4.628476372405928,10.0,0.0,497.2000000000001
4313011,Nova Candelária,1983,10-01,71,124,56.227987898062025,7.0,0.0,972.1000000000007
4313011,Nova Candelária,1983,10-06,69,123,63.639115729248346,7.0,0.0,1044.500000000001
4313011,Nova Candelária,1983,10-11,66,120,66.75793816700185,7.0,0.0,1018.8000000000006
4313011,Nova Candelária,1983,10-16,63,117,79.12025943951295,7.0,0.0,1027.5000000000007
4313011,Nova Candelária,1983,10-21,62,115,83.88927183817931,7.0,0.0,1006.5000000000006
4313011,Nova Candelária,1983,10-26,62,115,31.38562951390367,6.0,0.0,927.7000000000006
4313011,Nova Candelária,1983,10-31,61,114,9.035643182520666,6.0,0.0,964.4000000000007
4313011,Nova Candelária,1983,11-05,59,112,2.61461734664981,6.0,0.0,956.0000000000001
4313011,Nova Candelária,1983,11-10,57,110,0.0,6.0,0.0,934.3000000000002
4313011,Nova Candelária,1983,11-15,56,110,0.0,6.0,0.0,792.3000000000002
4313011,Nova Candelária,1983,11-20,55,109,0.0,6.0,0.0,764.3000000000004
4313011,Nova Candelária,1983,11-25,53,107,0.0,7.0,0.0,725.3000000000002
4313011,Nova Candelária,1983,11-30,53,108,0.0,7.0,0.0,725.9000000000001
4313011,Nova Candelária,1983,12-05,51,110,0.0,7.0,0.0,753.9000000000001
4313011,Nova Candelária,1983,12-10,49,108,0.0,10.0,0.0,789.2000000000002
4313011,Nova Candelária,1983,12-15,49,109,0.0,12.0,0.0,835.3000000000002
4313011,Nova Candelária,1983,12-20,49,111,0.0,12.0,0.0,955.6000000000004
4313011,Nova Candelária,1984,10-01,67,116,125.1334176389952,6.0,1.0,557.1
4313011,Nova Candelária,1984,10-06,65,114,88.78288218439968,6.0,1.0,559.5000000000001
4313011,Nova Candelária,1984,10-11,64,113,51.045787421082224,6.0,1.0,549.5
4313011,Nova Candelária,1984,10-16,62,112,20.116624930130687,6.0,1.0,565.6
4313011,Nova Candelária,1984,10-21,61,110,65.93518439812091,6.0,1.0,525.0999999999998
4313011,Nova Candelária,1984,10-26,58,107,70.22724969524968,5.0,1.0,513.0999999999997
4313011,Nova Candelária,1984,10-31,57,106,65.81629472066898,8.0,1.0,497.9999999999998
4313011,Nova Candelária,1984,11-05,55,103,56.15009651486367,8.0,1.0,466.5999999999999
4313011,Nova Candelária,1984,11-10,53,101,62.52322518731468,8.0,1.0,466.39999999999986
4313011,Nova Candelária,1984,11-15,52,99,90.18148210337769,8.0,1.0,398.8999999999999
4313011,Nova Candelária,1984,11-20,49,97,82.67408022495349,8.0,1.0,359.89999999999986
4313011,Nova Candelária,1984,11-25,47,94,69.64313370731038,8.0,0.0,381.79999999999984
4313011,Nova Candelária,1984,11-30,45,93,76.64872036818315,8.0,0.0,392.09999999999985
4313011,Nova Candelária,1984,12-05,44,92,88.63874620989802,8.0,0.0,396.6999999999998
4313011,Nova Candelária,1984,12-10,44,92,106.02975795656273,8.0,0.0,433.49999999999983
4313011,Nova Candelária,1984,12-15,45,92,143.31227840908315,10.0,0.0,431.19999999999993
4313011,Nova Candelária,1984,12-20,45,93,147.33567301597157,10.0,0.0,383.89999999999986
4313011,Nova Candelária,1985,10-01,60,118,184.9518000321736,10.0,0.0,662.4000000000004
4313011,Nova Candelária,1985,10-06,60,117,201.50573049034008,10.0,0.0,653.0000000000002
4313011,Nova Candelária,1985,10-11,60,114,216.206512109044,10.0,1.0,610.6000000000003
4313011,Nova Candelária,1985,10-16,60,113,207.56393507783497,10.0,1.0,612.5000000000002
4313011,Nova Candelária,1985,10-21,61,112,195.76472362702575,7.0,1.0,588.3000000000002
4313011,Nova Candelária,1985,10-26,61,111,131.3966336000635,7.0,1.0,590.4000000000001
4313011,Nova Candelária,1985,10-31,62,111,116.80256389854821,7.0,1.0,598.6000000000001
4313011,Nova Candelária,1985,11-05,60,110,84.82521856420648,7.0,1.0,587.4
4313011,Nova Candelária,1985,11-10,59,109,95.07652339744583,7.0,1.0,518.3
4313011,Nova Candelária,1985,11-15,57,107,92.78396088191762,6.0,1.0,512.6999999999999
4313011,Nova Candelária,1985,11-20,55,106,88.96077010341436,6.0,1.0,489.0
4313011,Nova Candelária,1985,11-25,55,105,80.52270914388383,6.0,1.0,474.79999999999995
4313011,Nova Candelária,1985,11-30,54,106,63.624033107354414,6.0,1.0,509.40000000000003
4313011,Nova Candelária,1985,12-05,52,105,55.0392874527289,6.0,1.0,509.20000000000005
4313011,Nova Candelária,1985,12-10,51,104,21.22511664609275,6.0,1.0,492.40000000000003
4313011,Nova Candelária,1985,12-15,49,103,0.0,6.0,1.0,523.2
4313011,Nova Candelária,1985,12-20,47,101,16.459530815230003,6.0,0.0,499.0
4313011,Nova Candelária,1986,10-01,56,103,244.46538170529158,16.0,6.0,307.6
4313011,Nova Candelária,1986,10-06,56,101,226.65208256510286,11.0,6.0,308.0
4313011,Nova Candelária,1986,10-11,53,98,215.23901310860924,9.0,7.0,324.1
4313011,Nova Candelária,1986,10-16,52,99,184.75334400805124,6.0,7.0,375.3
4313011,Nova Candelária,1986,10-21,50,97,180.97140609409828,6.0,5.0,350.6999999999999
4313011,Nova Candelária,1986,10-26,48,95,182.12258972123269,6.0,5.0,349.79999999999984
4313011,Nova Candelária,1986,10-31,47,93,182.84239632209994,6.0,5.0,335.99999999999994
4313011,Nova Candelária,1986,11-05,44,91,185.76702387243114,6.0,4.0,343.0
4313011,Nova Candelária,1986,11-10,43,90,152.11277720073255,6.0,3.0,371.2
4313011,Nova Candelária,1986,11-15,43,91,119.47662859925207,6.0,3.0,401.4
4313011,Nova Candelária,1986,11-20,44,93,117.80412719379252,5.0,3.0,440.9
4313011,Nova Candelária,1986,11-25,43,93,35.052110148624976,5.0,3.0,495.09999999999997
4313011,Nova Candelária,1986,11-30,42,93,20.192974293814295,5.0,3.0,496.5
4313011,Nova Candelária,1986,12-05,41,93,3.4333911340068113,5.0,3.0,517.3
4313011,Nova Candelária,1986,12-10,42,95,0.0,5.0,2.0,596.3
4313011,Nova Candelária,1986,12-15,43,98,0.0,5.0,2.0,602.7999999999998
4313011,Nova Candelária,1986,12-20,42,101,0.0,6.0,0.0,709.5999999999998
4313011,Nova Candelária,1987,10-01,63,118,2.506160627741802,10.0,0.0,847.8999999999999
4313011,Nova Candelária,1987,10-06,63,117,5.7637129236895595,10.0,0.0,870.6999999999998
4313011,Nova Candelária,1987,10-11,62,116,0.0,10.0,0.0,815.4999999999995
4313011,Nova Candelária,1987,10-16,59,114,0.0,10.0,0.0,824.7999999999995
4313011,Nova Candelária,1987,10-21,57,114,0.0,10.0,0.0,807.6999999999995
4313011,Nova Candelária,1987,10-26,54,111,0.0,10.0,0.0,813.0999999999996
4313011,Nova Candelária,1987,10-31,54,111,0.0,8.0,0.0,814.1999999999996
4313011,Nova Candelária,1987,11-05,53,110,0.0,6.0,0.0,661.3999999999997
4313011,Nova Candelária,1987,11-10,53,109,0.0,6.0,0.0,603.3999999999999
4313011,Nova Candelária,1987,11-15,51,106,0.0,6.0,0.0,606.4999999999999
4313011,Nova Candelária,1987,11-20,50,106,0.0,7.0,0.0,649.9999999999999
4313011,Nova Candelária,1987,11-25,50,109,46.703508838358886,7.0,0.0,661.8999999999999
4313011,Nova Candelária,1987,11-30,51,109,102.71007289698682,7.0,0.0,581.0000000000001
4313011,Nova Candelária,1987,12-05,50,109,114.65415539463403,7.0,0.0,768.2
4313011,Nova Candelária,1987,12-10,50,108,61.491826444580646,7.0,0.0,791.2
4313011,Nova Candelária,1987,12-15,50,108,71.186161956607,7.0,0.0,817.2
4313011,Nova Candelária,1987,12-20,50,109,120.2069937909167,7.0,0.0,790.4000000000001
4313011,Nova Candelária,1988,10-01,64,120,65.82492572768817,6.0,0.0,805.9000000000001
4313011,Nova Candelária,1988,10-06,62,117,0.0,6.0,0.0,757.5
4313011,Nova Candelária,1988,10-11,62,118,0.0,6.0,0.0,790.1
4313011,Nova Candelária,1988,10-16,61,117,0.0,6.0,0.0,671.4000000000003
4313011,Nova Candelária,1988,10-21,59,115,21.778743906343667,6.0,0.0,645.2000000000004
4313011,Nova Candelária,1988,10-26,58,114,0.0,6.0,0.0,615.3000000000003
4313011,Nova Candelária,1988,10-31,57,113,0.0,6.0,0.0,605.2000000000003
4313011,Nova Candelária,1988,11-05,57,113,0.0,6.0,0.0,603.2000000000002
4313011,Nova Candelária,1988,11-10,56,112,0.0,6.0,0.0,537.8000000000003
4313011,Nova Candelária,1988,11-15,56,111,0.0,5.0,0.0,517.1
4313011,Nova Candelária,1988,11-20,54,110,0.0,5.0,0.0,520.9
4313011,Nova Candelária,1988,11-25,53,109,21.92450498257594,6.0,0.0,517.3999999999999
4313011,Nova Candelária,1988,11-30,51,107,29.26102002692178,8.0,0.0,506.09999999999997
4313011,Nova Candelária,1988,12-05,51,107,57.537502216628006,8.0,0.0,512.8000000000001
4313011,Nova Candelária,1988,12-10,49,105,80.85885142047445,8.0,0.0,555.3000000000001
4313011,Nova Candelária,1988,12-15,50,104,179.637974568237,11.0,0.0,550.0
4313011,Nova Candelária,1988,12-20,51,105,160.8229713039282,11.0,0.0,535.3000000000001
4313011,Nova Candelária,1989,10-01,65,117,16.299912947216665,4.0,2.0,611.7000000000002
4313011,Nova Candelária,1989,10-06,62,115,0.0,4.0,2.0,603.6000000000003
4313011,Nova Candelária,1989,10-11,61,113,0.0,4.0,1.0,642.9000000000003
4313011,Nova Candelária,1989,10-16,58,111,0.0,4.0,1.0,649.6000000000004
4313011,Nova Candelária,1989,10-21,56,109,0.0,4.0,1.0,643.2000000000003
4313011,Nova Candelária,1989,10-26,54,108,0.0,4.0,0.0,606.4000000000002
4313011,Nova Candelária,1989,10-31,52,105,0.0,4.0,0.0,611.0000000000002
4313011,Nova Candelária,1989,11-05,50,103,0.0,4.0,0.0,595.4000000000001
4313011,Nova Candelária,1989,11-10,49,102,0.0,4.0,0.0,616.2000000000002
4313011,Nova Candelária,1989,11-15,49,103,0.0,4.0,0.0,621.4000000000002
4313011,Nova Candelária,1989,11-20,49,104,0.0,4.0,0.0,624.1000000000003
4313011,Nova Candelária,1989,11-25,48,102,0.0,4.0,0.0,634.9000000000002
4313011,Nova Candelária,1989,11-30,47,101,0.0,4.0,0.0,668.3000000000002
4313011,Nova Candelária,1989,12-05,46,102,0.0,6.0,0.0,718.5000000000002
4313011,Nova Candelária,1989,12-10,48,104,4.570840643042826,7.0,0.0,725.4000000000002
4313011,Nova Candelária,1989,12-15,48,106,0.0,7.0,0.0,702.6000000000003
4313011,Nova Candelária,1989,12-20,49,109,0.0,7.0,0.0,711.5000000000002
4313011,Nova Candelária,1990,10-01,66,120,0.0,6.0,1.0,649.2000000000002
4313011,Nova Candelária,1990,10-06,64,117,0.0,6.0,0.0,596.8000000000002
4313011,Nova Candelária,1990,10-11,62,115,0.0,6.0,0.0,643.9000000000001
4313011,Nova Candelária,1990,10-16,58,112,0.0,6.0,0.0,642.4
4313011,Nova Candelária,1990,10-21,56,109,0.0,6.0,0.0,639.6
4313011,Nova Candelária,1990,10-26,55,109,0.0,4.0,0.0,670.2
4313011,Nova Candelária,1990,10-31,53,107,0.0,4.0,0.0,645.0999999999998
4313011,Nova Candelária,1990,11-05,51,105,0.0,4.0,0.0,639.6999999999997
4313011,Nova Candelária,1990,11-10,50,104,0.0,6.0,0.0,667.7999999999996
4313011,Nova Candelária,1990,11-15,48,102,0.0,6.0,0.0,661.9999999999997
4313011,Nova Candelária,1990,11-20,47,103,0.0,6.0,0.0,672.5999999999998
4313011,Nova Candelária,1990,11-25,48,104,0.0,6.0,0.0,699.4999999999999
4313011,Nova Candelária,1990,11-30,47,102,0.0,6.0,0.0,746.2999999999998
4313011,Nova Candelária,1990,12-05,49,103,0.0,6.0,0.0,864.1999999999999
4313011,Nova Candelária,1990,12-10,50,104,0.0,6.0,0.0,897.8999999999999
4313011,Nova Candelária,1990,12-15,50,107,0.0,6.0,0.0,919.0999999999999
4313011,Nova Candelária,1990,12-20,49,108,0.0,6.0,0.0,992.0999999999999
4313011,Nova Candelária,1991,10-01,56,110,247.59275669185638,9.0,0.0,636.9999999999998
4313011,Nova Candelária,1991,10-06,56,108,247.52150032148907,12.0,2.0,625.6999999999999
4313011,Nova Candelária,1991,10-11,55,107,193.31662373829184,12.0,2.0,611.2
4313011,Nova Candelária,1991,10-16,54,107,165.90513888041897,12.0,2.0,536.1999999999999
4313011,Nova Candelária,1991,10-21,52,105,188.10903651136783,12.0,2.0,456.99999999999994
4313011,Nova Candelária,1991,10-26,53,104,206.24736850710102,12.0,2.0,456.49999999999994
4313011,Nova Candelária,1991,10-31,52,104,196.12053327812296,12.0,2.0,445.2
4313011,Nova Candelária,1991,11-05,51,105,204.56035993101128,12.0,2.0,405.8000000000001
4313011,Nova Candelária,1991,11-10,50,103,200.8296985865406,12.0,2.0,365.40000000000015
4313011,Nova Candelária,1991,11-15,50,103,192.77358320606814,12.0,2.0,353.1000000000001
4313011,Nova Candelária,1991,11-20,50,103,175.0351504258361,12.0,2.0,324.1000000000001
4313011,Nova Candelária,1991,11-25,50,103,176.8404450218739,9.0,2.0,313.3
4313011,Nova Candelária,1991,11-30,48,101,145.17337431545567,9.0,2.0,305.0
4313011,Nova Candelária,1991,12-05,47,101,107.1165842476687,9.0,1.0,295.4
4313011,Nova Candelária,1991,12-10,47,101,150.7251191962769,9.0,0.0,292.5
4313011,Nova Candelária,1991,12-15,47,100,196.7036755453452,9.0,0.0,252.7999999999999
4313011,Nova Candelária,1991,12-20,47,100,193.05018985241804,12.0,0.0,304.39999999999986
4313011,Nova Candelária,1992,10-01,65,121,0.0,15.0,0.0,740.5000000000002
4313011,Nova Candelária,1992,10-06,62,118,0.0,15.0,0.0,691.6000000000003
4313011,Nova Candelária,1992,10-11,59,115,0.0,15.0,0.0,680.1000000000001
4313011,Nova Candelária,1992,10-16,59,114,0.0,15.0,0.0,724.0000000000002
4313011,Nova Candelária,1992,10-21,57,112,28.96789407931088,15.0,0.0,717.3000000000003
4313011,Nova Candelária,1992,10-26,56,111,51.94406952307358,15.0,0.0,724.5000000000002
4313011,Nova Candelária,1992,10-31,56,110,57.1836772702703,15.0,0.0,701.5000000000005
4313011,Nova Candelária,1992,11-05,55,108,177.95703864164653,15.0,0.0,704.8000000000003
4313011,Nova Candelária,1992,11-10,53,107,116.03603404932348,15.0,0.0,723.4000000000002
4313011,Nova Candelária,1992,11-15,52,106,74.82949174321816,15.0,0.0,681.7
4313011,Nova Candelária,1992,11-20,51,105,64.38292422087673,14.0,0.0,712.2
4313011,Nova Candelária,1992,11-25,51,105,45.1777020996072,9.0,0.0,764.7
4313011,Nova Candelária,1992,11-30,51,105,0.0,5.0,0.0,721.0
4313011,Nova Candelária,1992,12-05,51,105,0.0,5.0,0.0,743.9
4313011,Nova Candelária,1992,12-10,51,106,0.0,5.0,0.0,754.2999999999998
4313011,Nova Candelária,1992,12-15,51,107,0.0,5.0,0.0,728.1999999999998
4313011,Nova Candelária,1992,12-20,51,108,0.0,7.0,0.0,707.5999999999999
4313011,Nova Candelária,1993,10-01,69,120,89.74146057537887,6.0,0.0,606.5000000000001
4313011,Nova Candelária,1993,10-06,67,119,95.34947235018555,6.0,0.0,594.8
4313011,Nova Candelária,1993,10-11,65,116,92.73877591359309,6.0,0.0,593.6999999999999
4313011,Nova Candelária,1993,10-16,64,116,92.50107455958616,6.0,0.0,579.6999999999999
4313011,Nova Candelária,1993,10-21,62,116,101.0249231040752,6.0,0.0,555.0999999999999
4313011,Nova Candelária,1993,10-26,60,114,107.02878917759018,7.0,0.0,570.5
4313011,Nova Candelária,1993,10-31,58,112,79.61781552625527,7.0,0.0,529.1999999999999
4313011,Nova Candelária,1993,11-05,56,112,80.21152116425907,7.0,0.0,521.0999999999999
4313011,Nova Candelária,1993,11-10,53,109,87.85883627048288,7.0,0.0,521.0999999999999
4313011,Nova Candelária,1993,11-15,52,109,94.88987294116687,7.0,0.0,522.2999999999998
4313011,Nova Candelária,1993,11-20,51,108,80.02060057997583,7.0,0.0,503.6999999999998
4313011,Nova Candelária,1993,11-25,50,107,68.92013327091281,7.0,0.0,441.89999999999986
4313011,Nova Candelária,1993,11-30,49,106,109.7471340351952,7.0,0.0,435.69999999999993
4313011,Nova Candelária,1993,12-05,48,104,93.27405608803484,7.0,0.0,448.39999999999986
4313011,Nova Candelária,1993,12-10,47,106,77.02937630075566,7.0,0.0,443.6999999999999
4313011,Nova Candelária,1993,12-15,47,106,132.25885585265732,7.0,0.0,437.89999999999986
4313011,Nova Candelária,1993,12-20,47,105,128.3680953841278,7.0,0.0,424.0999999999998
4313011,Nova Candelária,1994,10-01,63,119,0.0,9.0,0.0,1018.4999999999995
4313011,Nova Candelária,1994,10-06,61,117,33.22891576641956,9.0,0.0,964.3999999999996
4313011,Nova Candelária,1994,10-11,59,114,86.65539107095401,9.0,0.0,986.1999999999997
4313011,Nova Candelária,1994,10-16,58,114,59.45138102207725,9.0,0.0,989.9999999999998
4313011,Nova Candelária,1994,10-21,58,114,35.000009504107304,9.0,0.0,950.4
4313011,Nova Candelária,1994,10-26,57,113,0.0,9.0,0.0,929.6999999999998
4313011,Nova Candelária,1994,10-31,56,113,0.0,9.0,0.0,930.7999999999998
4313011,Nova Candelária,1994,11-05,56,112,0.0,8.0,0.0,899.3000000000001
4313011,Nova Candelária,1994,11-10,55,110,0.0,6.0,0.0,859.6000000000001
4313011,Nova Candelária,1994,11-15,55,112,0.0,6.0,0.0,864.8000000000001
4313011,Nova Candelária,1994,11-20,55,112,0.0,4.0,0.0,824.9000000000001
4313011,Nova Candelária,1994,11-25,54,111,0.0,6.0,0.0,838.6000000000001
4313011,Nova Candelária,1994,11-30,52,110,0.0,6.0,0.0,826.7000000000002
4313011,Nova Candelária,1994,12-05,51,112,0.0,6.0,0.0,793.2000000000003
4313011,Nova Candelária,1994,12-10,51,113,0.0,6.0,0.0,708.7
4313011,Nova Candelária,1994,12-15,51,117,0.0,6.0,0.0,717.4000000000002
4313011,Nova Candelária,1994,12-20,51,119,0.0,10.0,0.0,708.0000000000002
4313011,Nova Candelária,1995,10-01,62,114,0.0,7.0,1.0,981.3
4313011,Nova Candelária,1995,10-06,61,113,0.0,7.0,1.0,949.4999999999999
4313011,Nova Candelária,1995,10-11,60,112,0.0,5.0,1.0,948.4
4313011,Nova Candelária,1995,10-16,58,112,0.0,5.0,1.0,981.6000000000003
4313011,Nova Candelária,1995,10-21,57,112,0.0,5.0,0.0,923.4000000000002
4313011,Nova Candelária,1995,10-26,56,112,0.0,5.0,0.0,943.0000000000003
4313011,Nova Candelária,1995,10-31,55,110,0.0,4.0,0.0,942.3000000000003
4313011,Nova Candelária,1995,11-05,52,109,0.0,4.0,0.0,926.6000000000003
4313011,Nova Candelária,1995,11-10,51,108,0.0,4.0,0.0,751.1000000000001
4313011,Nova Candelária,1995,11-15,50,107,0.0,4.0,0.0,776.6000000000003
4313011,Nova Candelária,1995,11-20,49,107,0.0,4.0,0.0,760.8000000000004
4313011,Nova Candelária,1995,11-25,48,107,0.0,4.0,0.0,799.3000000000003
4313011,Nova Candelária,1995,11-30,47,107,0.0,5.0,0.0,763.3000000000004
4313011,Nova Candelária,1995,12-05,47,108,0.0,7.0,0.0,767.0000000000003
4313011,Nova Candelária,1995,12-10,47,109,0.0,7.0,0.0,863.0000000000003
4313011,Nova Candelária,1995,12-15,49,113,0.0,7.0,0.0,861.1000000000004
4313011,Nova Candelária,1995,12-20,50,116,0.0,7.0,0.0,816.4000000000004
4313011,Nova Candelária,1996,10-01,63,113,51.65042965605532,9.0,7.0,720.4000000000001
4313011,Nova Candelária,1996,10-06,62,111,34.4043411952956,9.0,7.0,650.4000000000001
4313011,Nova Candelária,1996,10-11,59,109,1.090062623264437,9.0,7.0,638.4000000000001
4313011,Nova Candelária,1996,10-16,55,105,0.0,9.0,7.0,606.4000000000001
4313011,Nova Candelária,1996,10-21,53,103,0.0,9.0,7.0,595.2
4313011,Nova Candelária,1996,10-26,51,102,0.0,9.0,6.0,634.0000000000001
4313011,Nova Candelária,1996,10-31,48,100,0.0,9.0,4.0,615.4000000000003
4313011,Nova Candelária,1996,11-05,46,100,0.0,9.0,1.0,654.3000000000003
4313011,Nova Candelária,1996,11-10,47,101,0.0,9.0,0.0,669.5000000000003
4313011,Nova Candelária,1996,11-15,47,100,0.0,4.0,0.0,639.7000000000004
4313011,Nova Candelária,1996,11-20,45,99,0.0,3.0,0.0,664.0000000000003
4313011,Nova Candelária,1996,11-25,45,100,0.0,3.0,0.0,681.7000000000004
4313011,Nova Candelária,1996,11-30,44,100,0.0,3.0,0.0,771.6000000000003
4313011,Nova Candelária,1996,12-05,45,101,0.0,8.0,0.0,784.2000000000002
4313011,Nova Candelária,1996,12-10,46,102,0.0,8.0,0.0,808.3000000000002
4313011,Nova Candelária,1996,12-15,45,104,0.0,8.0,0.0,818.4000000000002
4313011,Nova Candelária,1996,12-20,47,106,0.0,8.0,0.0,819.3000000000002
4313011,Nova Candelária,1997,10-01,63,116,17.21022751268701,5.0,0.0,889.1000000000003
4313011,Nova Candelária,1997,10-06,61,114,31.61634794698434,5.0,0.0,882.0000000000002
4313011,Nova Candelária,1997,10-11,60,112,0.7779332421833125,5.0,0.0,862.1000000000003
4313011,Nova Candelária,1997,10-16,58,110,0.0,5.0,0.0,803.8000000000002
4313011,Nova Candelária,1997,10-21,57,108,0.0,5.0,0.0,704.8
4313011,Nova Candelária,1997,10-26,56,106,47.40174278748015,5.0,0.0,640.8000000000001
4313011,Nova Candelária,1997,10-31,55,105,56.92883877244308,5.0,0.0,654.6
4313011,Nova Candelária,1997,11-05,54,104,69.7530865232952,5.0,0.0,630.7
4313011,Nova Candelária,1997,11-10,53,105,25.750493362172907,4.0,0.0,626.8
4313011,Nova Candelária,1997,11-15,53,104,8.685956152452349,4.0,0.0,600.1999999999999
4313011,Nova Candelária,1997,11-20,52,104,1.2319385782669716,4.0,0.0,590.4
4313011,Nova Candelária,1997,11-25,50,104,8.860795327636616,4.0,0.0,580.4
4313011,Nova Candelária,1997,11-30,49,103,0.0,4.0,0.0,588.9
4313011,Nova Candelária,1997,12-05,49,104,9.155591781993364,7.0,0.0,575.4
4313011,Nova Candelária,1997,12-10,48,104,0.0,10.0,0.0,541.2
4313011,Nova Candelária,1997,12-15,47,105,21.739121431957003,10.0,0.0,533.5
4313011,Nova Candelária,1997,12-20,46,105,82.33658623452985,10.0,0.0,498.7000000000001
4313011,Nova Candelária,1998,10-01,60,113,0.0,6.0,0.0,1528.7000000000005
4313011,Nova Candelária,1998,10-06,59,111,0.0,6.0,0.0,1438.5000000000005
4313011,Nova Candelária,1998,10-11,57,109,0.0,6.0,0.0,1363.8000000000002
4313011,Nova Candelária,1998,10-16,57,109,0.0,6.0,0.0,1316.5000000000002
4313011,Nova Candelária,1998,10-21,55,107,0.0,6.0,0.0,1348.3000000000002
4313011,Nova Candelária,1998,10-26,54,105,0.0,6.0,0.0,1361.2000000000003
4313011,Nova Candelária,1998,10-31,53,106,0.0,6.0,0.0,1194.1000000000001
4313011,Nova Candelária,1998,11-05,52,105,0.0,6.0,0.0,1163.8999999999996
4313011,Nova Candelária,1998,11-10,52,105,0.0,6.0,0.0,1151.1
4313011,Nova Candelária,1998,11-15,51,105,0.0,6.0,0.0,1071.0
4313011,Nova Candelária,1998,11-20,50,105,0.0,6.0,0.0,1085.6999999999998
4313011,Nova Candelária,1998,11-25,49,103,0.0,7.0,0.0,1094.3999999999999
4313011,Nova Candelária,1998,11-30,49,104,0.0,7.0,0.0,1070.6000000000001
4313011,Nova Candelária,1998,12-05,48,105,0.0,7.0,0.0,1107.6999999999998
4313011,Nova Candelária,1998,12-10,47,107,0.0,7.0,0.0,1250.8999999999999
4313011,Nova Candelária,1998,12-15,47,109,0.0,7.0,0.0,1291.3999999999996
4313011,Nova Candelária,1998,12-20,46,111,0.0,7.0,0.0,1376.6999999999996
4313011,Nova Candelária,1999,10-01,63,118,119.84498719404422,6.0,0.0,741.3999999999999
4313011,Nova Candelária,1999,10-06,61,116,98.29157876517952,6.0,0.0,646.5999999999999
4313011,Nova Candelária,1999,10-11,60,114,72.15716009840021,6.0,0.0,646.4999999999999
4313011,Nova Candelária,1999,10-16,59,113,82.28746453037918,6.0,0.0,612.8
4313011,Nova Candelária,1999,10-21,58,111,78.92780917776442,6.0,0.0,561.1999999999999
4313011,Nova Candelária,1999,10-26,58,110,89.22765118814301,5.0,0.0,504.99999999999994
4313011,Nova Candelária,1999,10-31,57,109,46.18571123228356,5.0,0.0,500.09999999999985
4313011,Nova Candelária,1999,11-05,55,108,78.81950083280002,5.0,0.0,450.2
4313011,Nova Candelária,1999,11-10,54,107,64.45666335158786,5.0,0.0,434.69999999999993
4313011,Nova Candelária,1999,11-15,53,106,65.41343619481275,4.0,0.0,442.69999999999993
4313011,Nova Candelária,1999,11-20,52,104,53.406690148178875,4.0,0.0,436.4
4313011,Nova Candelária,1999,11-25,52,103,85.59485605725071,4.0,0.0,467.40000000000003
4313011,Nova Candelária,1999,11-30,51,102,85.29968727144451,4.0,0.0,496.2
4313011,Nova Candelária,1999,12-05,51,102,114.57118972870143,6.0,0.0,535.3000000000001
4313011,Nova Candelária,1999,12-10,50,101,129.38335468838378,8.0,0.0,585.0000000000001
4313011,Nova Candelária,1999,12-15,50,100,142.91858536808013,8.0,0.0,600.4999999999999
4313011,Nova Candelária,1999,12-20,48,98,141.40950025826263,8.0,0.0,575.6999999999999
4313011,Nova Candelária,2000,10-01,69,121,107.93534668445925,7.0,0.0,680.8000000000004
4313011,Nova Candelária,2000,10-06,66,118,81.64633303490908,7.0,0.0,649.7000000000002
4313011,Nova Candelária,2000,10-11,64,116,89.42272060615238,7.0,0.0,644.8000000000001
4313011,Nova Candelária,2000,10-16,63,115,88.75250209247992,7.0,0.0,571.1
4313011,Nova Candelária,2000,10-21,61,113,80.2656312892021,7.0,0.0,516.9000000000001
4313011,Nova Candelária,2000,10-26,60,111,81.20880273370634,7.0,0.0,529.8000000000001
4313011,Nova Candelária,2000,10-31,59,111,87.89898495010699,7.0,0.0,523.4000000000001
